id,categoryA,categoryB,categoryC,categoryD,categoryE,categoryF,featureA,featureB,featureC,featureD,featureE,featureF,featureG,featureH,featureI,compositionA,compositionB,compositionC,compositionD,compositionE,compositionF,compositionG,compositionH,compositionI,compositionJ,unit,result
02d6096c943c6d63f611140d9b63475ed392c6c3d921366b12fc0c11e3320eda,catA_17,catB_0,catC_590,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.6333541011055639
d7747cb8b6180b8861f796abb17282d211485cefcb76a17210c7b24a2aa4f3ab,catA_17,catB_0,catC_717,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.30395126196409933
b6c9ba62c238256dc0696e89480275ec56057177090e1911a371706b973e3a8d,catA_2,catB_0,catC_301,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.02746937346867343
636ddc0d3858759f7250c4bd1fbe90877648dbddf50e9a47fb786b50155ea027,catA_17,catB_0,catC_681,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.12254571262632752
0a1272f297cdc49d136d7ee18beb8f213f1d29b9e8c8c9a84d0f0e82de1ddbb9,catA_17,catB_0,catC_1116,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.11147597682496985
61b1dbada8c5f97406d9f291db330af5212dbb51d3351b6e0fdc18848265f58f,catA_17,catB_0,catC_1357,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.3018632457432194
2e92c5fe2ddd962d4b508e3e0b642a29b329efebb1a5e7bf70097d075cdbcc3c,catA_17,catB_0,catC_837,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.18798511593791312
2784f101f58504f8a172e13465fb631354644fbb770d2e8bc37b8d67e7092721,catA_17,catB_0,catC_181,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.2335152439605248
a9af1232b8a0f6ae878fea7037084820960e734e98dbb57f4a06f05fd97ee925,catA_17,catB_0,catC_344,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.4205470626872435
0f24163fe7aa2ca9ecb39ff91d988b0611b7c83811cce4ae4fe2f68b1fa14786,catA_17,catB_0,catC_440,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.18405688308656895
a3ad7542416a75123e30ae66c29cb9ca8fa280cb17c22627b4f5a92bbe6f9964,catA_11,catB_0,catC_109,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.013813167664216985
6c0ee362ba35616d713aa740d3358c2ec0a5faeab9dc75a3a542bd99766e8d91,catA_11,catB_0,catC_334,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.08849155239033259
3fa286e36e7593a9c552e082009d2579f4213602746ad72c616f7a04fe3924cf,catA_11,catB_0,catC_643,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.12589438593832863
ec12ccace2c2565a4dd0455f00b89dbd82b61e66b29c0fa5c4c8ca36e27c9091,catA_11,catB_0,catC_590,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.042518372603985145
3cccc7c7266989cfeedc6d944d3360e9e685f076f348dc3af27dd928ef04c267,catA_17,catB_0,catC_663,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.3944021747542021
90e46cb09af2d09f18b9a9338a002fb28c2de60fddada4b2898dfe2293fe531b,catA_5,catB_0,catC_704,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.06619289340101522
083c8ce35fd8fd0738019a45eff7fad65ec3dc656cd568a961852ff8f63ee2ac,catA_5,catB_0,catC_200,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.023501780437911964
5fbf03ad5811a493ab2accea6a2f70e58acd8553fb0b0d8a1cd384ce3cc4d385,catA_5,catB_0,catC_89,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.22675960300022727
ce27459760bd220f2a73da2fc8c13617662bc6cd0189aec230a724883ced83e1,catA_5,catB_0,catC_152,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.10155314796575497
6801de9a2a7eb6ff3cb2b502126be9ebb5dcfa01528e52d885fc4c0dc93274c9,catA_5,catB_0,catC_251,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.002197136146677778
39c4827fe0f01dd9d7c96254082efe8ddf2e575119f9d4b71ab2d36da0f28590,catA_5,catB_0,catC_265,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.015689067353587393
100b5be058eb1ec3790fd81edf7c87bdf12b3aed84870950439b7d797528d7a1,catA_5,catB_0,catC_214,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.0657686188347602
6e81970321c4767537024f93340472ee54dc08fa1a17756fa4d39381734e9919,catA_5,catB_0,catC_729,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.04605500416698235
98c5b3edfb1e7bf6f3c948145a429070a906f423b5afadd1874e0626fc5f3e55,catA_5,catB_0,catC_791,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.02001666792938859
220e2cfaa89eec0aa327e50edcd8575b37ffed250ba7d018fe92554ff3e5c8c1,catA_5,catB_0,catC_343,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.020892491855443594
9d28a11cf33a3f509beff6af53fd3eea7897d67cfb351b9c9ead23eb56d54249,catA_5,catB_0,catC_202,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.00179407530873551
f6fd84bb53125076365e9fd4153caebc2c6cb1e4bdb7651bf39041406f129c14,catA_2,catB_0,catC_311,catD_0,catE_12,catF_0,,,,,,0.0,,,,,,,,,,,,,,unit_1,0.006538326916345817
616fc2813f0dd9a18992392bc70056fcbc77e8d70077a1524fea5fb025a5a65e,catA_5,catB_0,catC_352,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.002197136146677778
c9cc308ced190aeaddf913949fb197951c602888f3743300245306cf2818e0ad,catA_5,catB_0,catC_421,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.2197711947874839
a97d0fc03bbec9c8f92d176003d6a6a5abd3ff6e04d5c579e53b75fc79ad55d0,catA_5,catB_0,catC_998,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.05623759375710281
e3eb903097b2ee99f06970afcc394ce89e1fd22a7e93ecb091c707ea151a64a8,catA_36,catB_0,catC_2018,catD_0,catE_8,catF_0,-38764.875,12.938290420597331,0.0,44.7230757742448,17.622537763760466,0.0,45735444769.2075,11.09062194824219,1538269.0,0.0,8.65,44.05,0.0,40.4,2.75,0.6,10.15,22.92,10.05,unit_3,0.04255830480892365
2c4366bdd4b5747bf142287f407bf5875e20d0a2a695c4b3c58b4cb7f84410da,catA_5,catB_0,catC_1287,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.05957421016743692
d7e47b0d6ff139f5f0a9ebdfae538f83d720dc0e658e17a29d50ec44f69eb66e,catA_5,catB_0,catC_468,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.026132282748693083
c91c66a206d9fb10dade8b537317f90104d912336abffa171823417cff9e734a,catA_5,catB_0,catC_870,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.02298355936055762
186d56ce88c9a59ba1e63102be0c502e4efed80f843f9b925cf38fe3d74fb7f6,catA_5,catB_0,catC_1084,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.03168421850140162
ccc6d6eb442dfb21a38d94de3394131658d756ee4d3ebe8d00b6b6602d25a286,catA_5,catB_0,catC_546,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.021510720509129482
76bb67c1a98127858cdb90bdc07410719a8b6bb8cc2b519296aa4ecce7d9f3db,catA_5,catB_0,catC_556,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.0027850594742025907
7e92727501f8164da80bc76fe93026656103ba504162fcdf2aec883a3df275c1,catA_17,catB_0,catC_276,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.13458633534751072
d53d1b467cab8352f0a40b3bde5dbbd9af9bad30d7a5a364016e4fbc73b77542,catA_17,catB_0,catC_269,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.26646040262071224
3e072c2a69ed1e7ed6823f0a7639ba25c2dfbecb14929e836e72dca1b42256b8,catA_17,catB_0,catC_620,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.17701287505737473
94a5030262998936a9fc5aaa04133856725d3b8c97beb85c6850292ea586a5ca,catA_17,catB_0,catC_665,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.29631009754488696
ea8774c99e33b264962bc8e8aa49ee0cd9d3d769a75943582f7acebcfe1a955f,catA_17,catB_0,catC_672,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.6723764431634875
3be119ef8beefe0f619608539565f5fe72da6be0a236783b7954fbaa849f8c5d,catA_17,catB_0,catC_312,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.1611374521172992
fecde9e941b513e6f9f31096af76042e85af67a86073976de2735ae70760f426,catA_17,catB_0,catC_578,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.15404875891606287
df95c3935b4170278872f445a290f32cbcf3db556d7099c3df5fcf2654e391fe,catA_17,catB_0,catC_273,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.1307027876682087
9dc5832e539daf5d87729377de226b76fe801a8d69168f03ecabf9220cc182d5,catA_17,catB_0,catC_1336,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.21047394434023092
4ae2df9326b1db1cc4671362ed47486daa4a6e7fdd5b177b036eecb53b986a7b,catA_17,catB_0,catC_658,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.3222274973293501
e897c56aceec91899c36b045456dfe75ef9598c03f94f17d6dc27eb8e481bd7f,catA_5,catB_0,catC_709,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.05372225168573376
c7fe78d39e08e8d46fbc01004e2b8c53e85787421f73a83149664807342f0499,catA_5,catB_0,catC_401,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.26762027426320173
812f4951cc741cb2ed5b259e94b9c9970612980dcf4c01f48ac8a62081f9265a,catA_17,catB_0,catC_594,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.1999648043335842
ba3db3c39ca2ac53a3d7e52b94f94bd2523f72c65e0308e22724366fa7517101,catA_17,catB_0,catC_577,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.12569398611111732
bf6532f3a157bcd3089ac67e96d628040e51f5ab64e516500a9f9695de2f4f73,catA_17,catB_0,catC_1679,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.21095735665595994
7cbb4f1e6da44c9ef83b675ad768cb4f4898353a5aa17c41c0e5b03203556a42,catA_17,catB_0,catC_186,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.35189438927698863
1f0173d46b274b99aad7655da5daaf37c0656004d5361a729a204accdd03eafc,catA_17,catB_0,catC_162,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_12,0.1925186297560104
1030a947124f713507b731aaa87a2dfb4e716b96008d1bbd1fd6341e854e38de,catA_5,catB_0,catC_297,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_0,0.0773785892870672
a345770ae9ff1e05aed17e03d077a2468a5f06cf6e6bbd11034b9498b88d36f3,catA_8,catB_0,catC_2274,catD_0,catE_5,catF_0,18927.0,21.007457215971197,0.000387043470111034,18.1485472672831,14.177182135138864,0.0,252692239709.946,0.0,2147000.0,0.0,9.24,13.13,0.0,35.88,1.7,0.73,1.45,28.12,37.83,unit_9,0.004616961903274647
b435aae87e315bf94e0f89e7c63b72aa72a3e58636fb4eea88a94946bbbd9fdb,catA_6,catB_0,catC_2274,catD_0,catE_5,catF_0,18927.0,21.007457215971197,0.000387043470111034,18.1485472672831,14.177182135138864,0.0,252692239709.946,0.0,2147000.0,0.0,9.24,13.13,0.0,35.88,1.7,0.73,1.45,28.12,37.83,unit_7,0.5232033133041383
33b488964336a2947d442bb906c421b161a1ec66aeb6bfed32c2035d2c0eadd9,catA_12,catB_0,catC_2836,catD_0,catE_5,catF_0,18927.0,21.007457215971197,0.000387043470111034,18.1485472672831,14.177182135138864,0.0,252692239709.946,0.0,2147000.0,0.0,9.24,13.13,0.0,35.88,1.7,0.73,1.45,28.12,37.83,unit_11,0.005097030226107132
33b8e1b20d49a002b491ee0c750cb33f35b76305b616de2ed428ba2969ada99a,catA_9,catB_0,catC_429,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_10,0.44767381974248927
372b14fe71350365b0f31fa71194ccb90768fc9467c7ad9ac57ba823b1a87b57,catA_8,catB_0,catC_1277,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_9,0.013296375005940945
8433444c753b678ae394a56e37209663f15c8145de9c0bec23c8bc4e3b9b95a0,catA_11,catB_0,catC_1277,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.16351299340859154
84a623b9b2cdad260dace5dbdfa8bbcfb0583af136af8fbc3d95f599b10c33a3,catA_4,catB_0,catC_1984,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_3,0.021529778110419506
a9b15ed0bef538655f8c12cf6531c89d1034cbd90b5539839ad34b69d06c5884,catA_60,catB_0,catC_1083,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
dda5a6df5d46e8c1b5c44439f1eab7fc880eed0ca1d9938db0c4b731baedba04,catA_64,catB_0,catC_1083,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
89cf92eb3cb35aeee4e30307f5bfae38cecb89e3b905601e51e718a01c046098,catA_65,catB_0,catC_1083,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
4c6c8b66ad32fd92656c86595b21b929b3a844a4ff52959bffe091f840f82cb3,catA_58,catB_0,catC_1083,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
7563ec7d990e0fcc8708254bd2fd8052ae0e3c32e82bbe6a83c55206011d1cf0,catA_2,catB_0,catC_940,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.01237195659782989
e9234b3c139528693cdbd399701e1147e8d19762d4312e55a88034cf67d400bb,catA_7,catB_0,catC_940,catD_0,catE_1,catF_0,325435.125,1.7286754956481367,0.0324070189450731,274.70898193692403,26.637510770071906,0.0,2757620259273.38,0.0,25867961.0,0.0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_8,0.5013505840108546
d4ee78334afde4d433cafd02c38db64a97fef48ddf6d4b03d5d0dede740560f7,catA_2,catB_0,catC_1140,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_1,0.024865803290164506
564f6029404e2fa53e89fdd41c0b3745499a18b2620a9ded35e38eed26446516,catA_14,catB_0,catC_1277,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.017602333510114403
68efdc349ba7874ae67380607de82a791645f1f9ab6ccf586ad68d8f562773e0,catA_2,catB_0,catC_1277,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_1,0.0102612810640532
1c0f73b4e8de0f800a0bf6962de26e171cdf8aca86dd6a1153c094608a757c55,catA_10,catB_0,catC_616,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_4,0.0133318664809162
c8ec0c0a103d207d00a5baeaa083dbc946a6679890305484897e66b79e83fdf1,catA_10,catB_0,catC_1448,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_4,0.010333261733723146
c7eaec5709d10ac663542e212852011d699d0f71908e49d9b439b376ff24808b,catA_10,catB_0,catC_1335,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_4,0.10628816427396238
